Sender,Message,Date,Timestamp,Flirt_Label,Predicted_Flirt_Label,Predicted_Flirt,Hour,Media_Flag,Missed_Call_Flag
Anna,What Today-sunday..sunday is holiday..so no work..,2025-06-14,2025-06-14 22:15:00,0,0,Not Flirt,22,0,0
Anna,S...i will take mokka players only:),2025-07-27,2025-07-27 12:36:00,0,0,Not Flirt,12,0,0
Anna,Hello! Good week? Fancy a drink or something later?,2025-10-06,2025-10-06 17:51:00,0,0,Not Flirt,17,0,0
Anna,S:-)kallis wont play in first two odi:-),2025-07-21,2025-07-21 16:31:00,0,0,Not Flirt,16,0,0
Anna,For real when u getting on yo? I only need 2 more tickets and one more jacket and I'm done. I already used all my multis.,2025-08-23,2025-08-23 15:21:00,0,0,Not Flirt,15,0,0
Anna,K.k:)when are you going?,2025-11-02,2025-11-02 10:02:00,0,0,Not Flirt,10,0,0
Anna,Yup bathe liao...,2025-12-28,2025-12-28 04:12:00,0,0,Not Flirt,4,0,0
Anna,Mode men or have you left.,2025-02-09,2025-02-09 22:58:00,0,0,Not Flirt,22,0,0
Anna,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,2025-09-18,2025-09-18 07:31:00,0,0,Not Flirt,7,0,0
Anna,I am waiting for your call sir.,2025-03-24,2025-03-24 10:45:00,0,0,Not Flirt,10,0,0
Anna,Do you still have the grinder?,2025-03-14,2025-03-14 02:13:00,0,0,Not Flirt,2,0,0
Anna,Did you get any gift? This year i didnt get anything. So bad,2025-10-17,2025-10-17 12:22:00,0,0,Not Flirt,12,0,0
Anna,Haha... They cant what... At the most tmr forfeit... haha so how?,2025-01-26,2025-01-26 09:11:00,0,0,Not Flirt,9,0,0
Anna,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,2025-11-06,2025-11-06 12:16:00,0,0,Not Flirt,12,0,0
Isaac,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,2025-10-09,2025-10-09 07:48:00,1,1,Flirt,7,0,0
Anna,Me fine..absolutly fine,2025-12-30,2025-12-30 02:42:00,0,0,Not Flirt,2,0,0
Anna,Does not operate after  &lt;#&gt;  or what,2025-09-01,2025-09-01 21:50:00,0,0,Not Flirt,21,0,0
Anna,So i'm doing a list of buyers.,2025-11-15,2025-11-15 15:43:00,0,0,Not Flirt,15,0,0
Isaac,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls Ã¥Â£1/minMobsmoreLKPOBOX177HP51FL,2025-02-13,2025-02-13 13:24:00,1,1,Flirt,13,0,0
Anna,ÃÃ come lt 25 n pass to me lar,2025-11-21,2025-11-21 20:23:00,0,0,Not Flirt,20,0,0
Anna,No no. I will check all rooms befor activities,2025-02-28,2025-02-28 19:10:00,0,0,Not Flirt,19,0,0
Anna,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",2025-04-25,2025-04-25 23:10:00,1,1,Flirt,23,0,0
Anna,U should have made an appointment,2025-02-17,2025-02-17 01:56:00,0,0,Not Flirt,1,0,0
Anna,Great. Have a safe trip. Dont panic surrender all.,2025-05-27,2025-05-27 19:20:00,0,0,Not Flirt,19,0,0
Anna,This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age,2025-10-01,2025-10-01 11:14:00,0,0,Not Flirt,11,0,0
Anna,"Sorry, I'll call later in meeting",2025-04-09,2025-04-09 02:16:00,0,0,Not Flirt,2,0,0
Anna,She's good. How are you. Where r u working now,2025-10-28,2025-10-28 03:51:00,0,0,Not Flirt,3,0,0
Anna,Ok.,2025-08-10,2025-08-10 10:19:00,0,0,Not Flirt,10,0,0
Anna,"I'm in a meeting, call me later at",2025-08-18,2025-08-18 16:21:00,0,0,Not Flirt,16,0,0
Anna,Dear i am not denying your words please,2025-12-09,2025-12-09 16:25:00,0,0,Not Flirt,16,0,0
Anna,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,2025-06-07,2025-06-07 19:30:00,0,0,Not Flirt,19,0,0
Anna,get ready to moan and scream :),2025-05-07,2025-05-07 00:17:00,0,0,Not Flirt,0,0,0
Anna,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,2025-12-30,2025-12-30 00:20:00,1,1,Flirt,0,0,0
Anna,Morning only i can ok.,2025-07-23,2025-07-23 10:52:00,0,0,Not Flirt,10,0,0
Anna,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,2025-08-13,2025-08-13 11:00:00,0,0,Not Flirt,11,0,0
Anna,Every day i use to sleep after  &lt;#&gt;  so only.,2025-04-19,2025-04-19 09:12:00,0,0,Not Flirt,9,0,0
Anna,Umma my life and vava umma love you lot dear,2025-03-20,2025-03-20 21:30:00,1,1,Flirt,21,0,0
Anna,Super msg da:)nalla timing.,2025-03-04,2025-03-04 06:05:00,0,0,Not Flirt,6,0,0
Anna,Oh...i asked for fun. Haha...take care. Ã_,2025-03-23,2025-03-23 20:35:00,0,0,Not Flirt,20,0,0
Anna,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",2025-03-13,2025-03-13 12:15:00,0,0,Not Flirt,12,0,0
Anna,"Gumby's has a special where a  &lt;#&gt; \ cheese pizza is $2 so I know what we're doin tonight""",2025-09-30,2025-09-30 15:17:00,0,0,Not Flirt,15,0,0
Anna,"I think IÂÃÃ·m waiting for the same bus! Inform me when you get there, if you ever get there.",2025-01-22,2025-01-22 11:08:00,0,0,Not Flirt,11,0,0
Anna,I cant pick the phone right now. Pls send a message,2025-08-18,2025-08-18 20:22:00,0,0,Not Flirt,20,0,0
Isaac,Bought one ringtone and now getting texts costing 3 pound offering more tones etc,2025-12-13,2025-12-13 12:13:00,0,0,Not Flirt,12,0,0
Anna,I am taking you for italian food. How about a pretty dress with no panties? :),2025-10-07,2025-10-07 12:06:00,0,0,Not Flirt,12,0,0
Anna,"Well, i'm glad you didn't find it totally disagreeable ... Lol",2025-05-28,2025-05-28 06:00:00,0,0,Not Flirt,6,0,0
Anna,I will come with karnan car. Please wait till 6pm will directly goto doctor.,2025-01-22,2025-01-22 23:53:00,0,0,Not Flirt,23,0,0
Anna,Sounds better than my evening im just doing my costume. Im not sure what time i finish tomorrow but i will txt you at the end.,2025-11-01,2025-11-01 12:13:00,0,0,Not Flirt,12,0,0
Anna,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",2025-01-02,2025-01-02 11:33:00,1,1,Flirt,11,0,0
Anna,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,2025-09-06,2025-09-06 18:59:00,0,0,Not Flirt,18,0,0
Anna,Lol. Well quality aint bad at all so i aint complaining,2025-09-03,2025-09-03 00:08:00,0,0,Not Flirt,0,0,0
Anna,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",2025-03-12,2025-03-12 07:41:00,0,0,Not Flirt,7,0,0
Anna,yes baby! I need to stretch open your pussy!,2025-09-28,2025-09-28 03:20:00,1,1,Flirt,3,0,0
Anna,ok. I am a gentleman and will treat you with dignity and respect.,2025-03-06,2025-03-06 07:38:00,0,0,Not Flirt,7,0,0
Anna,U havenÃ¥Ãt lost me ill always b here 4u.i didnÃ¥Ãt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatÃ¥Ãs what itried2tell urmom.i careabout u,2025-03-24,2025-03-24 14:52:00,0,0,Not Flirt,14,0,0
Anna,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",2025-10-24,2025-10-24 10:31:00,1,1,Flirt,10,0,0
Anna,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex,2025-12-24,2025-12-24 09:20:00,0,0,Not Flirt,9,0,0
Anna,What is important is that you prevent dehydration by giving her enough fluids,2025-04-07,2025-04-07 20:45:00,0,0,Not Flirt,20,0,0
Anna,I donno if they are scorable,2025-12-03,2025-12-03 07:33:00,0,0,Not Flirt,7,0,0
Anna,:( but your not here....,2025-11-30,2025-11-30 09:04:00,0,0,Not Flirt,9,0,0
Anna,Nope... Think i will go for it on monday... Sorry i replied so late,2025-10-08,2025-10-08 21:51:00,0,0,Not Flirt,21,0,0
Anna,"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",2025-02-21,2025-02-21 09:45:00,0,0,Not Flirt,9,0,0
Anna,Ok i am on the way to railway,2025-04-20,2025-04-20 12:31:00,0,0,Not Flirt,12,0,0
Anna,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",2025-09-05,2025-09-05 11:18:00,0,0,Not Flirt,11,0,0
Anna,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?,2025-12-31,2025-12-31 17:10:00,0,0,Not Flirt,17,0,0
Anna,What time you coming down later? ,2025-10-25,2025-10-25 08:16:00,0,0,Not Flirt,8,0,0
Anna,I knew it... U slept v late yest? Wake up so late...,2025-06-03,2025-06-03 14:11:00,0,0,Not Flirt,14,0,0
Anna,No go. No openings for that room 'til after thanksgiving without an upcharge.,2025-03-28,2025-03-28 02:57:00,0,0,Not Flirt,2,0,0
Anna,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",2025-12-17,2025-12-17 12:52:00,0,0,Not Flirt,12,0,0
Anna,I cant pick the phone right now. Pls send a message,2025-04-12,2025-04-12 01:22:00,0,0,Not Flirt,1,0,0
Anna,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,2025-05-06,2025-05-06 03:06:00,0,0,Not Flirt,3,0,0
Isaac,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,2025-12-19,2025-12-19 01:28:00,0,0,Not Flirt,1,0,0
Anna,In da car park ,2025-07-25,2025-07-25 03:41:00,0,0,Not Flirt,3,0,0
Isaac,You are a winner you have been specially selected to receive Ã¥Â£1000 cash or a Ã¥Â£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,2025-04-07,2025-04-07 19:45:00,0,0,Not Flirt,19,0,0
Anna,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,2025-01-03,2025-01-03 06:47:00,0,0,Not Flirt,6,0,0
Anna,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,2025-06-07,2025-06-07 02:59:00,0,0,Not Flirt,2,0,0
Anna,Lol grr my mom is taking forever with my prescription. Pharmacy is like 2 minutes away. Ugh.,2025-12-26,2025-12-26 21:29:00,0,0,Not Flirt,21,0,0
Anna,Can you use foreign stamps for whatever you send them off for? ,2025-06-08,2025-06-08 01:22:00,0,0,Not Flirt,1,0,0
Anna,Tell me again what your address is,2025-09-13,2025-09-13 10:16:00,0,0,Not Flirt,10,0,0
Anna,Do well :)all will for little time. Thing of good times ahead:,2025-04-03,2025-04-03 14:33:00,0,0,Not Flirt,14,0,0
Anna,Hello. Damn this christmas thing. I think i have decided to keep this mp3 that doesnt work.,2025-10-11,2025-10-11 04:09:00,0,0,Not Flirt,4,0,0
Anna,Okay. I've seen it. So i should pick it on friday?,2025-10-11,2025-10-11 05:43:00,0,0,Not Flirt,5,0,0
Anna,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,2025-08-11,2025-08-11 03:50:00,1,1,Flirt,3,0,0
Anna,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",2025-10-09,2025-10-09 19:13:00,1,1,Flirt,19,0,0
Isaac,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",2025-07-31,2025-07-31 09:51:00,0,0,Not Flirt,9,0,0
Anna,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,2025-05-19,2025-05-19 07:02:00,0,0,Not Flirt,7,0,0
Isaac,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed Ã¥Â£1000 cash or Ã¥Â£5000 prize!,2025-09-27,2025-09-27 09:55:00,0,0,Not Flirt,9,0,0
Anna,"And that's fine, I got enough bud to last most of the night at least",2025-11-01,2025-11-01 21:01:00,0,0,Not Flirt,21,0,0
Anna,"Haha figures, well I found the piece and priscilla's bowl",2025-11-04,2025-11-04 00:57:00,0,0,Not Flirt,0,0,0
Anna,With my sis lor... We juz watched italian job.,2025-03-20,2025-03-20 00:49:00,0,0,Not Flirt,0,0,0
Anna,Dude sux for snake. He got old and raiden got buff,2025-09-05,2025-09-05 01:32:00,0,0,Not Flirt,1,0,0
Anna,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend.",2025-01-02,2025-01-02 21:41:00,0,0,Not Flirt,21,0,0
Anna,If You mean the website. Yes.,2025-07-28,2025-07-28 22:08:00,0,0,Not Flirt,22,0,0
Anna,"(And my man carlos is definitely coming by mu tonight, no excuses)",2025-07-28,2025-07-28 14:51:00,0,0,Not Flirt,14,0,0
Anna,You in your room? I need a few,2025-05-13,2025-05-13 21:18:00,0,0,Not Flirt,21,0,0
Anna,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",2025-12-29,2025-12-29 20:10:00,0,0,Not Flirt,20,0,0
Anna,I can send you a pic if you like :),2025-11-19,2025-11-19 07:40:00,0,0,Not Flirt,7,0,0
Anna,"Sorry, I'll call later",2025-01-15,2025-01-15 10:12:00,0,0,Not Flirt,10,0,0
Isaac,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,2025-03-18,2025-03-18 11:43:00,0,0,Not Flirt,11,0,0
Anna,Sounds like something that someone testing me would sayy,2025-03-18,2025-03-18 04:23:00,0,0,Not Flirt,4,0,0
Anna,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!,2025-11-24,2025-11-24 15:26:00,1,1,Flirt,15,0,0
Isaac,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,2025-07-09,2025-07-09 13:32:00,1,1,Flirt,13,0,0
Anna,I am going to sao mu today. Will be done only at 12 ,2025-09-24,2025-09-24 03:06:00,0,0,Not Flirt,3,0,0
Anna,How come i din c Ã_... Yup i cut my hair...,2025-10-23,2025-10-23 16:36:00,0,0,Not Flirt,16,0,0
Anna,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),2025-10-08,2025-10-08 06:12:00,0,0,Not Flirt,6,0,0
Anna,"\BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & IÃ¥ÃLLSPEAK 2U SOONLOTS OF LOVEME XXXX.\""""",2025-02-02,2025-02-02 19:17:00,1,1,Flirt,19,0,0
Anna,cool. We will have fun practicing making babies!,2025-02-21,2025-02-21 12:12:00,0,0,Not Flirt,12,0,0
Anna,Its ok my arm is feeling weak cuz i got a shot so we can go another time,2025-05-25,2025-05-25 11:05:00,0,0,Not Flirt,11,0,0
Anna,I will once i get home,2025-05-04,2025-05-04 17:29:00,0,0,Not Flirt,17,0,0
Isaac,"URGENT! Your Mobile No 07808726822 was awarded a Ã¥Â£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",2025-09-30,2025-09-30 18:24:00,0,0,Not Flirt,18,0,0
Anna,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",2025-02-27,2025-02-27 07:22:00,0,0,Not Flirt,7,0,0
Anna,Great comedy..cant stop laughing da:),2025-05-16,2025-05-16 19:44:00,0,0,Not Flirt,19,0,0
Anna,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",2025-03-28,2025-03-28 14:29:00,1,1,Flirt,14,0,0
Anna,I'm in inside office..still filling forms.don know when they leave me.,2025-03-11,2025-03-11 04:41:00,0,0,Not Flirt,4,0,0
Isaac,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,2025-03-05,2025-03-05 08:22:00,0,0,Not Flirt,8,0,0
Anna,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,2025-03-13,2025-03-13 14:58:00,0,0,Not Flirt,14,0,0
Isaac,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,2025-07-26,2025-07-26 03:23:00,0,0,Not Flirt,3,0,0
Isaac,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,2025-05-30,2025-05-30 20:44:00,0,0,Not Flirt,20,0,0
Anna,I love to give massages. I use lots of baby oil... What is your fave position?,2025-06-09,2025-06-09 01:38:00,1,1,Flirt,1,0,0
Anna,Just sleeping..and surfing,2025-06-25,2025-06-25 03:51:00,0,0,Not Flirt,3,0,0
Anna,Why didn't u call on your lunch?,2025-09-28,2025-09-28 13:45:00,0,0,Not Flirt,13,0,0
Anna,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,2025-11-11,2025-11-11 14:35:00,0,0,Not Flirt,14,0,0
Anna,"I'm in a meeting, call me later at",2025-07-12,2025-07-12 07:21:00,0,0,Not Flirt,7,0,0
Isaac,WIN a Ã¥Â£200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 Ã¥Â£1.50perweeksub.,2025-08-23,2025-08-23 12:59:00,0,0,Not Flirt,12,0,0
Anna,Later i guess. I needa do mcat study too.,2025-09-27,2025-09-27 15:51:00,0,0,Not Flirt,15,0,0
Isaac,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",2025-09-10,2025-09-10 02:23:00,0,0,Not Flirt,2,0,0
Anna,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONÃ¥ÃT LIKE ME LIKE THAT SO DONÃ¥ÃT WORRY.",2025-02-19,2025-02-19 07:04:00,1,1,Flirt,7,0,0
Anna,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea",2025-12-25,2025-12-25 19:06:00,1,1,Flirt,19,0,0
Anna,Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI,2025-03-02,2025-03-02 10:25:00,0,0,Not Flirt,10,0,0
Anna,Oh ic. I thought you meant mary jane.,2025-05-31,2025-05-31 12:27:00,0,0,Not Flirt,12,0,0
Anna,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?",2025-08-27,2025-08-27 07:34:00,1,1,Flirt,7,0,0
Isaac,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,2025-05-28,2025-05-28 10:09:00,0,0,Not Flirt,10,0,0
Isaac,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,2025-03-30,2025-03-30 23:53:00,0,0,Not Flirt,23,0,0
